Rok,Měsíc,Stanice,Precipitations_max,Precipitations_sum,Snow_height_max,Sunshine_sum,Temperatures_avg,Temperatures_max_max,Temperatures_min_min,Wind_avg,Arctic_days,Ice_days,Summer_days,Tropical_days
1977,prosinec,Plzeň - Bolevec,6.8,29.4,8.0,5.6,0.7,12.2,-14.7,2.0,0.0,7.0,0.0,0.0
1977,rok,Plzeň - Bolevec,30.1,647.2,14.0,977.1,9.0,30.9,-14.7,1.3,,,,
1978,leden,Plzeň - Bolevec,9.0,26.4,6.0,28.1,0.9,5.4,-11.6,1.8,0.0,2.0,0.0,0.0
1978,únor,Plzeň - Bolevec,4.2,10.3,16.0,24.4,-1.7,7.8,-21.1,1.2,0.0,9.0,0.0,0.0
1978,březen,Plzeň - Bolevec,8.8,30.4,2.0,90.9,4.9,21.4,-6.6,1.7,0.0,0.0,0.0,0.0
1978,duben,Plzeň - Bolevec,4.2,10.2,0.0,155.8,8.5,19.8,-7.2,2.0,0.0,0.0,0.0,0.0
1978,květen,Plzeň - Bolevec,55.1,139.3,0.0,163.2,13.0,27.1,-3.1,1.8,0.0,0.0,3.0,0.0
1978,červen,Plzeň - Bolevec,15.6,53.8,0.0,158.7,16.0,29.8,0.6,1.8,0.0,0.0,8.0,0.0
1978,červenec,Plzeň - Bolevec,18.4,58.6,0.0,145.2,17.5,31.0,2.6,1.2,0.0,0.0,10.0,2.0
1978,srpen,Plzeň - Bolevec,27.7,94.0,0.0,148.4,16.4,30.3,0.5,1.7,0.0,0.0,10.0,1.0
1978,září,Plzeň - Bolevec,9.7,54.6,0.0,100.5,13.2,25.6,1.6,2.6,0.0,0.0,1.0,0.0
1978,říjen,Plzeň - Bolevec,11.4,36.6,0.0,39.9,9.4,19.6,-2.3,1.2,0.0,0.0,0.0,0.0
1978,listopad,Plzeň - Bolevec,4.5,12.6,0.0,13.7,3.7,11.0,-7.4,1.0,0.0,0.0,0.0,0.0
1978,prosinec,Plzeň - Bolevec,14.6,66.3,2.0,16.5,0.5,10.7,-16.6,0.6,0.0,8.0,0.0,0.0
1978,rok,Plzeň - Bolevec,55.1,593.1,16.0,1085.3,8.5,31.0,-21.1,1.5,,,,
1979,leden,Plzeň - Bolevec,4.7,19.9,22.0,27.8,-4.7,4.2,-22.8,1.7,0.0,16.0,0.0,0.0
1979,únor,Plzeň - Bolevec,7.2,40.3,23.0,36.0,-1.4,7.8,-16.2,0.9,0.0,3.0,0.0,0.0
1979,březen,Plzeň - Bolevec,8.4,40.7,0.0,69.0,4.2,14.7,-8.3,2.0,0.0,0.0,0.0,0.0
1979,duben,Plzeň - Bolevec,8.6,30.4,0.0,80.4,8.0,20.5,-2.9,2.0,0.0,0.0,0.0,0.0
1979,květen,Plzeň - Bolevec,7.7,28.4,0.0,192.7,14.4,30.9,-4.4,1.5,0.0,0.0,13.0,2.0
